pid,location,totval
3648,"130 EAST STWALLINGFORD, CT 06492",720000
3649,239 FAIRMONT AV,205300
3650,"16 SOUTH DALE STEAST HAVEN, CT 06512-0000",133200
3651,257 FAIRMONT AV,147400
3652,265 FAIRMONT AV,3400
3653,326 LOMBARD ST,147800
3654,84 FORT HALE RD,182100
3655,"33 ALPS RDBRANFORD, CT 06405",219300
3656,"316 WEST SPRING STWEST HAVEN, CT 06516",186600
3657,206 FARREN AV,116500
3658,200 FARREN AV,139200
3659,196 FARREN AV,100800
3660,"473 MAIN ST UNIT 1EAST HAVEN, CT 06512",100900
3661,"176 BORRMANN RDEAST HAVEN, CT 06512",127200
3662,"176 BORRMANN RDEAST HAVEN, CT 06512",143100
3663,182 FARREN AV,127600
3664,180 FARREN AV,157800
3665,P.O. BOX 1912,195200
3666,175 WOOSTER ST,129000
3667,"37 RANDOLPH FARM RDMILFORD, CT 06460",203200
3668,156 FARREN AV,174100
3669,154 FARREN AVE,157100
3670,"1 FIELDCREST DRMONSEY, NY 10952",129400
3671,146 FARREN AV,176300
3672,18 LANCRAFT ST,130500
3673,147 FARREN AVENUE,108900
3674,157 FARREN AV,108800
3675,"8 PHEASANT HILL LANEOLD BROOKVILLE, NY 11545",150000
3676,"316 WEST SPRING STWEST HAVEN, CT 06516",185100
3677,169 FARREN AV V,157100
3678,"59 KATHERINE DRHAMDEN, CT 06514",130000
3679,179 FARREN AV,98200
3680,50 FITCH ST STE 206B,127200
3681,"1008 MAIN STBRANFORD, CT 06405",134100
3682,"197 KIMBERLY AVEEAST HAVEN, CT 06512",105500
3683,"176 BORRMANN RDEAST HAVEN, CT 06512",151900
3684,"176 BORRMANN RDEAST HAVEN, CT 06512",113900
3685,"19 DAYBREAK LASHELTON, CT 06484-6115",193200
3686,50 FITCH ST #206B,112900
3687,209 FARREN AV,108400
3688,215 FARREN AV,100500
3689,217 FARREN AV,128200
3690,221  FARREN AV,97600
3691,NA,NA
3692,223 FARREN AV,225000
3693,20 FIRST AV,264700
3694,"2185 WHITNEY AVENORTH HAVEN, CT 06473",175300
3695,NA,NA
3696,84 PARDEE ST,191000
3697,"1 WEBB STHAMDEN, CT 06517",202800
3698,80 PARDEE ST,153300
3699,60 PARDEE ST,34700
3700,60 PARDEE ST,30000
3701,60 PARDEE ST,124400
3702,56 PARDEE ST,125400
3703,56 PARDEE ST,26100
3704,37 LANCRAFT ST,97900
3705,147 FARREN AV,30000
3706,35 PARDEE ST,136500
3707,111 PARK ST APT 5C,134800
3708,47 PARDEE ST,126200
3709,393 EASTERN ST,118700
3710,61 PARDEE ST,141200
3711,69 PARDEE ST,124100
3712,75 PARDEE ST,184900
3713,79 PARDEE ST,94200
3714,"1314 EAST LAS OLAS BLVD STE 34FORT LAUDERDALE, FL 33301",111200
3715,87 PARDEE ST,121100
3716,165 CHURCH ST,32600
3717,52 WEST PROSPECT ST,107400
3718,99 PARDEE ST,122600
3719,33 COUNTY ST,168500
3720,C/O JORGE AZPURUAPO BOX 291,38500
3721,C/O JORGE AZPURUAPO BOX 291,34500
3722,C/O JORGE AZPURUAPO BOX 291,44000
3723,C/O JORGE AZPURUAPO BOX 291,44000
3724,"C/O JORGE AZPURUA201 E 80TH ST #17DNEW YORK, NY 10075",44000
3725,C/O JORGE AZPURUAPO BOX 291,44000
3726,C/O JORGE AZPURUAPO BOX 291,38500
3727,C/O JORGE AZPURUAPO BOX 291,34500
3728,C/O JORGE AZPURUAPO BOX 291,44000
3729,C/O JORGE AZPURUAPO BOX 291,44000
3730,C/O JORGE AZPURUAPO BOX 291,44000
3731,C/O JORGE AZPURUAPO BOX 291,44000
3732,C/O JORGE AZPURUAPO BOX 291,38500
3733,"C/O JORGE AZPURUAPO BOX 291NEW HAVEN , CT 06513",34500
3734,C/O JORGE AZPURUAPO BOX 291,44000
3735,C/O JORGE AZPURUAPO BOX 291,44000
3736,"C/O JORGE AZPURUAPO BOX 291NEW HAVEN , CT 06513",44000
3737,C/O JORGE AZPURUAPO BOX 291,44000
3738,C/O JORGE AZPURUAPO BOX 291,38500
3739,C/O JORGE AZPURUAPO BOX 291,34500
3740,C/O JORGE AZPURUAPO BOX 291,44000
3741,C/O JORGE AZPURUAPO BOX 291,44000
3742,"C/O JORGE AZPURUAPO BOX 291NEW HAVEN , CT 06513",44000
3743,"C/O JORGE AZPURUA201 E 80TH ST #17DNEW YORK, NY 10075",44000
3744,C/O JORGE AZPURUAPO BOX 291,38500
3745,C/O JORGE AZPURUAPO BOX 291,34500
3746,C/O JORGE AZPURUAPO BOX 291,44000
3747,C/O JORGE AZPURUAPO BOX 291,44000
3748,C/O JORGE AZPURUAPO BOX 291,44000
3749,C/O JORGE AZPURUAPO BOX 291,44000
3750,C/O JORGE AZPURUAPO BOX 291,38500
3751,C/O JORGE AZPURUAPO BOX 291,34500
3752,C/O JORGE AZPURUAPO BOX 291,44000
3753,C/O JORGE AZPURUAPO BOX 291,44000
3754,C/O JORGE AZPURUAPO BOX 291,44000
3755,C/O JORGE AZPURUAPO BOX 291,44000
3756,C/O JORGE AZPURUAPO BOX 291,38500
3757,C/O JORGE AZPURUAPO BOX 291,34500
3758,C/O JORGE AZPURUAPO BOX 291,44000
3759,C/O JORGE AZPURUAPO BOX 291,44000
3760,C/O JORGE AZPURUAPO BOX 291,44000
3761,C/O JORGE AZPURUAPO BOX 291,44000
3762,628 GEORGE ST,28400
3763,"PO BOX 3616WOODBRIDGE, CT 06525",185000
3764,C/O JORGE AZPURUAPO BOX 291,143200
3765,318 QUINNIPIAC AV,119200
3766,310 QUINNIPIAC AV,113500
3767,"PO BOX 120438EAST HAVEN, CT 06512",100300
3768,"PO BOX 120438EAST HAVEN, CT 06512-0000",120100
3769,"71 MARSHALL STWEST HAVEN, CT 06516",122700
3770,282 QUINNIPIAC AV,116300
3771,274 QUINNIPIAC AV,166000
3772,82 LANCRAFT ST,153600
3773,78 LANCRAFT ST,129100
3774,C/O JORGE AZPURUAPO BOX 291,1046400
3775,209 QUINNIPIAC AV,117800
3776,215 QUINNIPIAC AVE,114800
3777,C/O JORGE AZPURUAPO BOX 291,350000
3778,1330 CHAPEL ST,351800
3779,"151 SENTINEL HILL RDNORTH HAVEN, CT 06473",133900
3780,51 JUDITH TER,124700
3781,"44 RIDGENOLL RDWALLINGFORD, CT 06492",158700
3782,73 JUDITH TER,128500
3783,81 JUDITH TER,139000
3784,85 JUDITH TER,131300
3785,"19 DEVONSHIRE DRDARIEN, CT 06820",667800
3786,165 CHURCH ST,48800
3787,100 YORK ST       APT12P,1200
3788,216 CROWN ST,23000
3789,216 CROWN ST SUITE 502,23000
3790,216 CROWN ST,23000
3791,216 CROWN ST,23000
3792,216 CROWN ST,23000
3793,216 CROWN ST SUITE 502,23000
3794,216 CROWN ST,23000
3795,216 CROWN ST,23000
3796,216 CROWN ST,23000
3797,216 CROWN ST SUITE 502,23000
3798,216 CROWN ST,23000
3799,"259 COE AVEAST HAVEN, CT 06512",23000
3800,"259 COE AVEEAST HAVEN, CT 06512",23000
3801,216 CROWN ST SUITE 502,23000
3802,216 CROWN ST,23000
3803,216 CROWN ST,23000
3804,216 CROWN ST,23000
3805,216 CROWN ST,23000
3806,216 CROWN STSTE 502,23000
3807,"131 PHEASANT LABRANFORD, CT 06405",23000
3808,20 WARWICK ST,37200
3809,20 WARWICK ST,30500
3810,20 WARWICK ST  UNIT 3,29400
3811,20 WARWICK ST  UNIT 4,29400
3812,20 WARWICK ST   UNIT 5,37600
3813,"456 MAIN STEAST HAVEN, CT 06512",36500
3814,30 WARWICK ST,115200
3815,"P. O. BOX 368EMMAUS, PA 18049",45800
3816,225 QUINNIPIAC AV,128500
3817,"131 CULVER LANENORTH HAVEN, CT 06473",600200
3818,50 FITCH ST #206B,129500
3819,59 ELM ST STE 330B,1958100
3820,253 QUINNIPIAC AV,123300
3821,257 QUINNIPIAC AV,120700
3822,"580 LELAND AVEBRONX, NY 10473-2910",135600
3823,269 QUINNIPIAC AV,130500
3824,"79 BETHANY FARM RDBETHANY, CT 06524",756500
3825,"75 MUNGETOWN RDMADISON, CT 06443",264700
3826,25 WARWICK ST,103200
3827,27 WARWICK ST,132100
3828,29 WARWICK ST,134500
3829,31 WARWICK ST,132200
3830,216 CROWN ST,546500
3831,49 WARWICK ST,151700
3832,NA,NA
3833,53 WARWICK ST,147300
3834,"16 FLORENCE STGREAT NECK, NY 11018",498900
3835,69 WARWICK ST,114700
3836,18 CABOT ST,166600
3837,10 CABOT ST,185200
3838,165 CHURCH ST,37000
3839,165 CHURCH ST,31400
3840,165 CHURCH ST,2700
3841,165 CHURCH ST,31400
3842,15 CABOT ST,125400
3843,25 CABOT ST,147800
3844,25 CABOT ST,38600
3845,41 CABOT ST,133300
3846,122 CROFTON ST,118000
3847,116 CROFTON ST,170600
3848,106 CROFTON ST,141700
3849, CROFTON ST,1300
3850,100 CROFTON STREET,212900
3851,70 CROFTON ST,150300
3852,44 CROFTON ST,130800
3853,NA,NA
3854,NA,NA
3855,NA,NA
3856,NA,NA
3857,NA,NA
3858,NA,NA
3859,NA,NA
3860,NA,NA
3861,110 JUDITH TER,20800
3862,84 JUDITH TER,149800
3863,78 JUDITH TER,144200
3864,70 JUDITH TERR - 72,157600
3865,66 JUDITH TERR,157200
3866,54 JUDITH TER,283400
3867,50 JUDITH TER,129700
3868,360 ORANGE ST,144500
3869,40 JUDITH TER,121200
3870,28 JUDITH TER,184800
3871,"117 OLD FOXON RDEAST HAVEN, CT 06513",117900
3872,P O BOX 1564,29000
3873,100 WARWICK ST,29100
3874,100 WARWICK ST,565400
3875,100 WATERFRONT ST,57600
3876,"P. O. BOX 368EMMAUS, PA 18049",75100
3877,100 WARWICK ST,311800
3878,5 RUSSELL ST,130400
3879,15 RUSSELL ST,108300
3880,25 RUSSELL ST,135500
3881,"6 WOODY CRESTWEST HAVEN, CT 06516",392500
3882,165 CHURCH ST,21400
3883,165 CHURCH ST,1400
3884,99 WARWICK ST,480500
3885,100 WARWICK ST,356300
3886,C/O JORGE AZPURUAPO BOX 291,448500
3887,84  CABOT ST,189800
3888,80 CABOT ST,117400
3889,78 CABOT ST,165200
3890,"560 SILVER SANDS RD # 203EAST HAVEN, CT 06512",36900
3891,"560 SILVER SANDS RD #203EAST HAVEN, CT 06512",39200
3892,100 RUSSELL ST,158600
3893,"23 HAMPTON TRAILWALLINGFORD, CT 06492",137900
3894,132 RUSSELL ST,170100
3895,140 RUSSELL ST,199200
3896,154 RUSSELL ST,179600
3897,160 RUSSELL ST,135000
3898,166 RUSSELL ST,165600
3899,63 RUSSELL STREET,127700
3900,63 RUSSELL STREET,916700
3901,89 RUSSELL ST,131700
3902,115 RUSSELL ST,41700
3903,115 RUSSELL ST,200400
3904,115 RUSSELL ST,42200
3905,115 RUSSELL ST,43400
3906,115 RUSSELL ST,78800
3907,178 RUSSELL ST,148200
3908,172 RUSSELL ST,149200
3909,184 RUSSELL ST,236600
3910,63 RUSSELL ST,153900
3911,171 RUSSELL ST,14800
3912,"777 MAIN STHARTFORD, CT 06115",44200
3913,"C/O JULIA TARDUCCI114 JONES FARM RDNORTH HAVEN, CT 06473",48200
3914,100 WATERFRONT ST,203900
3915,171 RUSSELL ST,175700
3916,175 RUSSELL ST,214700
3917,201 RUSSELL ST,41900
3918,201 RUSSELL ST,530400
3919,"15 HOSLEY AVEBRANFORD, CT 06405",59000
3920,"15 HOSLEY AVEBRANFORD, CT 06405",12500
3921,223 RUSSELL ST,197800
3922,231 RUSSELL ST,176900
3923,49 HUNTINGTON AV,133800
3924,245 RUSSELL ST,193700
3925,171 RUSSELL ST,95600
3926,1439 STATE ST,44200
3927,269 RUSSELL ST,83300
3928,273 RUSSELL ST,108700
3929,275  RUSSELL ST,115200
3930,"3440 PARSONS RUNSUWANEE, GA 30024",153000
3931,83 HIGHVIEW LA,141300
3932,79 HIGHVIEW LA,142100
3933,38 SLEEPY HOLLOW CIR,175800
3934,44 SLEEPY HOLLOW CIR,187100
3935,"6 HARRISON STNEW YORK, NY 10013",180000
3936,60 SLEEPY HOLLOW CIR,190200
3937,70 SLEEPY HOLLOW CIRUNIT 10,193000
3938,76 SLEEPY HOLLOW CIRUNIT 11,177700
3939,84 SLEEPY HOLLOW CIR,168700
3940,76 HIGHVIEW LA,148500
3941,82 HIGHVIEW LA,145700
3942,90 HIGHVIEW LA,100600
3943,94 HIGHVIEW LA,100700
3944,"140 SPRING RDNORTH HAVEN, CT 06473",400
3945,146 SUMMIT ST,182800
3946,140 SUMMIT ST,174800
3947,130 SUMMIT ST,299000
3948,110 SUMMIT ST,212000
3949,165 CHURCH ST,44800
3950,PO BOX 9466,47300
3951,165 CHURCH ST,151500
3952,171 RUSSELL ST,113300
3953,248 RUSSELL ST,177600
3954,240 RUSSELL ST,179400
3955,228 RUSSELL ST,148400
3956,PO BOX 9466,175500
3957,"91 FLAT ROCK RDBRANFORD, CT 06405",55700
3958,135 SUMMIT ST,282200
3959,"91 FLAT ROCK RDBRANFORD, CT 06405",214600
3960,135 SUMMIT ST,254800
3961,"91 FLAT ROCK RDBRANFORD, CT 06405",3900
3962,"91 FLAT ROCK RDBRANFORD, CT 06405",3800
3963,145 SUMMIT ST,242100
3964,"91 FLAT ROCK RDBRANFORD, CT 06405",3800
3965,155 SUMMIT STREET,222500
3966,"91 FLAT ROCK RDBRANFORD, CT 06405",3900
3967,165 CHURCH ST,3700
3968,"736 LAUREL STEAST HAVEN, CT 06512",199900
3969,24 LEXINGTON AV,150100
3970,28 LEXINGTON AV,96800
3971,32 LEXINGTON AV,180000
3972,32 LEXINGTON AV,212100
3973,48 LEXINGTON AV,150400
3974,56 LEXINGTON AV,179800
3975,72 LEXINGTON AV,115600
3976,"254 HYLAND TERRORANGE, CT 06477",138600
3977,86 LEXINGTON AV,124200
3978,90 LEXINGTON AV,96800
3979,92 LEXINGTON AV,1280800
3980,96 LEXINGTON AV,128000
3981,"5 ROCK RDMILFORD, CT 06460",3900
3982,110 LEXINGTON AV  A,75000
3983,110 LEXINGTON AV      B,74800
3984,"33 WEST TERRACE RDGREAT NECK, NY 11021",75000
3985,124 LEXINGTON AV,158700
3986,"83 ROGERS RDHAMDEN, CT 06517",73700
3987,"83 ROGERS RDHAMDEN, CT 06517",73500
3988,130 LEXINGTON AV UNIT C,100100
3989,140 LEXINGTON AV,162000
3990,"100 CHATTERTON WAYHAMDEN, CT 06518",123900
3991,100 CHATTERTON WAY,500700
3992,P. O. BOX 209,1200
3993,17 DEBORAH LANE,77000
3994,114 LEXINGTON AV,80000
3995,PO BOX 1788,75000
3996,"8950 CYPRESS WATERS BLVDCOPPELL, TX 75019",74800
3997,114 LEXINGTON AV UNIT H,75000
3998,95 LENOX ST,36700
3999,95 LENOX ST,67100
4000,110 LEXINGTON AVE UNIT K,73200
4001,95 LENOX ST UNIT L,69000
4002,89 LENOX ST #M,76800
4003,89 LENOX ST # N,76800
4004,"5 ROCK RDMILFORD, CT 06460",767400
4005,"5 ROCK RDMILFORD, CT 06460",36400
4006,"5 ROCK RDMILFORD, CT 06460",256500
4007,27 HALL ST,105900
4008,27 HALL ST,110700
4009,30 LENOX ST,3900
4010,30 LENOX ST,4300
4011,30 LENOX ST,4400
4012,30 LENOX ST,3900
4013,15 LEXINGTON AV,20462900
4014,117 LEXINGTON AV,143600
4015,"4400 WILL ROGERS PKWY STE 300OKLAHOMA CITY, OK 73108",64700
4016,"60 CLAYMONT DREARLYSVILLE, VA 00510",84700
4017,121 LEXINGTON AV  5,84700
4018,"33 WEST TERRACE RDGREAT NECK, NY 11021",64700
4019,121 LEXINGTON AVE UNIT 2,64700
4020,"3265 WHITNEY AVE UNIT 5HAMDEN, CT 06518",84700
4021,"P.O. BOX 4477WALLINGFORD, CT 06492",82600
4022,P O BOX 9378,64700
4023,"PO BOX 27118WEST HAVEN, CT 06516",64700
4024,121 LEXINGTON AVE #12,84700
4025,121 LEXINGTON AV,84700
4026,121 LEXINGTON AV U-16 BLDG 4,84700
4027,121 LEXINGTON AV U-18,84700
4028,203 CLINTON AV,64700
4029,121 LEXINGTON AV,84700
4030,121 LEXINGTON AV  11,84700
4031,121 LEXINGTON AVE #13,84700
4032,121 LEXINGTON AV,84700
4033,121 LEXINGTON AV,84700
4034,"4400 WILL ROGERS PKWY STE 300OKLAHOMA CITY, OK 73108",84700
4035,121 LEXINGTON AV UNIT 21,84700
4036,"34 DAVID DR. # 23EAST HAVEN, CT 06512",84700
4037,27 PARMELEE AV   APT 2,84700
4038,121 LEXINGTON AV UNIT 24,84700
4039,"13455 NOEL RD2 GALLERIA TOWER STE 950DALLAS, TX 75240",84700
4040,"33 WEST TERRACE RDGREAT NECK, NY 11021",84700
4041,26 ROOSEVELT ST,84700
4042,"3265 WHITNEY AVE UNIT 5HAMDEN, CT 06518",82600
4043,121 LEXINGTON AV,82600
4044,121  LEXINGTON AV UNIT 31,82600
4045,125 LEXINGTON AV,117600
4046,"PO BOX 457NORTH HAVEN, CT 06473",191000
4047,131 LEXINGTON AV,188400
4048,135 LEXINGTON AV,124900
4049,141 LEXINGTON AV,177700
4050,37 REVERE ST,158100
4051,47 REVERE ST,167700
4052,57 REVERE ST,182300
4053,85 ADMIRAL ST,332300
4054,139 ORANGE STSUITE 301,131000
4055,"24 SIDE HILL DRDURHAM, CT 06422",297500
4056,"PO BOX 590ORANGE, CT 06477",282300
4057,452 RUSSELL STREET,169400
4058,"127 WASHINGTON AVE 3RD FLNORTH HAVEN, CT 06473-1715",220200
4059,90 RUSSELL ST,155200
4060,"PO BOX 120739EAST HAVEN, CT 06512",102900
4061,72 RUSSELL ST,127700
4062,60 RUSSELL ST,148800
4063,103 FORT HALE RD,33800
4064,103 FORT HALE RD,33800
4065,"PO BOX 581BRANFORD, CT 06405",38500
4066,44 RUSSELL ST,122000
4067,165 CHURCH ST,40600
4068,490 QUINNIPIAC AV,193500
4069,1172 TOWNSEND AV,324500
4070,"PO BOX 120244EAST HAVEN, CT 06512",165900
4071,470 QUINNIPIAC AV,145700
4072,PO BOX 9663,838200
4073,PO BOX 9663,297600
4074,"P. O. BOX 368EMMAUS, PA 18049",273800
4075,"43 NORRIS STHAMDEN, CT 06517",172300
4076,366 QUINNIPIAC AV,309900
4077,NA,NA
4078,"392 FIRST STWEST HAVEN, CT 06516",83200
4079,"PO BOX 1357NEW BRITAIN, CT 06050",38300
4080,"PO BOX 1357NEW BRITAIN, CT 06050",309600
4081,"PO BOX 1357NEW BRITAIN, CT 06050",510600
4082,"PO BOX 1357NEW BRITAIN, CT 06050",109300
4083,"PO BOX 1357NEW BRITAIN, CT 06050",107100
4084,"355 WASHINGTON AVNORTH HAVEN, CT 06473",48760
4085,341 QUINNIPIAC AV,682100
4086,341 QUINNIPIAC AV,53500
4087,165 CHURCH ST,2525700
4088,"15 BARTON CTBRANFORD, CT 06405",100700
4089,407 QUINNIPIAC AVE,162200
4090,415 QUINNIPIAC AV,264300
4091,425 QUINNIPIAC AV,130900
4092,PO BOX 9663,116900
4093,P O BOX 9466,40800
4094,453 QUINNIPIAC AV,145500
4095,"39 SUGAR HILL RDNORTH HAVEN, CT 06473",266300
4096,475 QUINNIPIAC AV,179000
4097,"3000 WHITNEY AVE SUITE 118HAMDEN, CT 06518",159000
4098,117 CANNER STREET,175400
4099,489 QUINNIPIAC AV,222200
4100,"39 SUGAR HILL RDNORTH HAVEN, CT 06473",183000
4101,694 TOWNSEND AVE,130500
4102,162 LENOX ST,116800
4103,156 LENOX ST,107000
4104,152 LENOX ST,109400
4105,"39 SUGAR HILL RDNORTH HAVEN, CT 06473",130400
4106,132 LENOX STREET,130100
4107,126 LENOX ST,130400
4108,165 CHURCH ST,3400
4109,"4400 WILL ROGERS PKWY STE 300OKLAHOMA CITY, OK 73108",130700
4110,112 LENOX ST,703000
4111,30 LENOX ST,1101900
4112,"P. O. BOX 368EMMAUS, PA 18049",13400
4113,67 TRUMBULL ST,160700
4114,"52 GLENWOOD RDNORTH BRANFORD, CT 06471",79700
4115,"52 GLENWOOD RDNORTH BRANFORD, CT 06471",128700
4116,67 TRUMBULL ST,122100
4117,67 TRUMBULL ST,191600
4118,NA,NA
4119,NA,NA
4120,NA,NA
4121,NA,NA
4122,553 QUINNIPIAC AV,142200
4123,17 ANER ST,118500
4124,232 LENOX ST,155000
4125,318 GRAND AV,140600
4126,210 LENOX ST,141500
4127,204 LENOX ST,127300
4128,200 LENOX STREET,142800
4129,196  LENOX ST,165900
4130,139 ORANGE STSUITE 301,170000
4131,"PO BOX 120525EAST HAVEN, CT 06512",164400
4132,84 FORT HALE RD,139300
4133,67 TRUMBULL ST,173200
4134,"18 PAGE STMILFORD, CT 06460",150500
4135,"135 RIDGE RDMADISON, CT 06443",165800
4136,517 QUINNIPIAC AV,176200
4137,525 QUINNIPIAC AV,196000
4138,529 QUINNIPIAC AV,138400
4139,"PO BOX 650043DALLAS, TX 75265",124100
4140,535 QUINNIPIAC AV,134400
4141,537 QUINNIPIAC AV,112400
4142,16 COURT ST  #1002,112300
4143,543 QUINNIPIAC AV,173700
4144,547 QUINNIPIAC AV,134100
4145,171 LENOX ST,260000
4146,49 OXFORD ST,177100
4147,55 OXFORD ST,154000
4148,"13801 WIRELESS WAYOKLAHOMA CITY, OK 73134",196700
4149,49 CLINTON AV,144200
4150,184 LEXINGTON AV,138600
4151,178 LEXINGTON AV,187000
4152,180 LEXINGTON AV,175700
4153,166 LEXINGTON AV,138300
4154,160 LEXINGTON AV,207000
4155,156 LEXINGTON AV,148800
4156,152 LEXINGTON AV,135300
4157,30 REVERE ST,181100
4158,"26 MATHEW RDBRANFORD, CT 06405",104500
4159,123 LENOX ST,176600
4160,127 LENOX ST,182700
4161,135 LENOX ST,132000
4162,139 LENOX ST,139100
4163,145 LENOX ST,205800
4164,151 LENOX ST,170700
4165,"200 ROCK RDNORTH HAVEN, CT 06473",346100
4166,125 POPLAR ST,150400
4167,227 LENOX ST,137000
4168,227 LENOX ST,24900
4169,51 ANER ST,141900
4170,57 ANER ST,159300
4171,256 LEXINGTON AV,173200
4172,"14 DAVIS RDWOODBRIDGE, CT 06525",167500
4173,244 LEXINGTON AV,181800
4174,238 LEXINGTON AV,158900
4175,232 LEXINGTON AV,187200
4176,226 LEXINGTON AVE,168400
4177,222 LEXINGTON AV,137800
4178,1330 CHAPEL ST,623100
4179,218 LEXINGTON AV,134700
4180,214 LEXINGTON AV,111700
4181,210 LEXINGTON AV,170000
4182,204 LEXINGTON AV,126900
4183,62 OXFORD ST,172400
4184,"PO BOX 590ORANGE, CT 06477",301000
4185,179 LENOX ST,127500
4186,205 LENOX ST,136900
4187,"26 TRUP DREASTON, CT 06612",157200
4188,"70 SOUTH MONTOWESE RDBRANFORD, CT 06405",235100
4189,227 LENOX ST,257200
4190,203 LEXINGTON AV,155000
4191,"25 STRATTON WAYBRANFORD, CT 06405",137700
4192,21 ROCK HILL RD   B,102100
4193,21 ROCK HILL RD,116500
4194,21 ROCK HILL RD UNIT D,122400
4195,23-A ROCK HILL RD,115100
4196,23 ROCK HILL RD,115100
4197,23 ROCK HILL RD,115100
4198,23 ROCK HILL RD,115100
4199,23 ROCK HILL RD   UNIT E,115100
4200,23 ROCK HILL RD,115100
4201,25 ROCK HILL RD,115100
4202,25 ROCK HILL RD #B,115100
4203,25 ROCK HILL RD,115100
4204,25 ROCK HILL ROAD UNIT D,115100
4205,25 ROCK HILL RD UNIT E,117500
4206,25 ROCK HILL ROAD  UNIT F,115100
4207,25  ROCK HILL RD,115100
4208,25 ROCK HILL RD,115100
4209,25 ROCK HILL RD,115100
4210,25 ROCK HILL RD   J,115100
4211,"77 NIDA DRNORTHFORD, CT 06472",107600
4212,31 ROCK HILL RD,150200
4213,39 ROCK HILL RD,156100
4214,178 SUMMIT ST,203800
4215,170 SUMMIT ST,274800
4216,162 SUMMIT ST,167400
4217,154 SUMMIT ST,168300
4218,"195 COE AVEEAST HAVEN, CT 06513",133700
4219,50 REVERE ST,161400
4220,42 REVERE ST,123700
4221,42 REVERE ST,2200
4222,151 LEXINGTON AV,109100
4223,155  LEXINGTON AV,142400
4224,"707 MIX AVE # 51HAMDEN, CT 06514",175400
4225,165 CHURCH ST,4300
4226,"707 MIX AV #51HAMDEN, CT 06514",3400
4227,167 LEXINGTON AV,169500
4228,165 CHURCH ST,4400
4229,"707 MIX AV #51HAMDEN, CT 06514",3500
4230,171 LEXINGTON AV,159600
4231,"1000 TECHNOLOGY DROFALLON, MO 63368",112300
4232,177 LEXINGTON AV,148300
4233,115 EVERIT ST,117700
4234,187 LEXINGTON AV,107500
4235,193 LEXINGTON AV,127500
4236,243 LEXINGTON AV,129500
4237,3 ELDRIDGE ST,133300
4238,9  ELDRIDGE ST,162800
4239,11 ELDRIDGE ST,146400
4240,15 ELDRIDGE ST,271600
4241,240 SUMMIT STREET,170400
4242,230 SUMMIT ST,147400
4243,222 SUMMIT ST,136700
4244,105 HOWE ST,190800
4245,200 SUMMIT ST,189600
4246,36 ROCK HILL RD,129900
4247,28 ROCK HILL RD,151400
4248,22 ROCK HILL RD,132000
4249,16 ROCK HILL RD,109200
4250,211 LEXINGTON AV,144900
4251,219 LEXINGTON AV,161900
4252,227 LEXINGTON AV,125600
4253,233 LEXINGTON AV,126800
4254,237 LEXINGTON AV,198500
4255,169 SUMMIT ST,198000
4256,183 SUMMIT ST,171500
4257,193 SUMMIT STREET,211700
4258,201 SUMMIT ST,178400
4259,211 SUMMIT STREET,208000
4260,221 SUMMIT ST,182900
4261,229 SUMMIT ST,179400
4262,235 SUMMIT ST,181100
4263,229 SUMMIT ST,4700
4264,245 SUMMIT ST,253500
4265,255 SUMMIT ST,152100
4266,265 SUMMIT ST,165100
4267,271 SUMMIT ST,134300
4268,281 SUMMIT ST,166900
4269,293 SUMMIT ST,137000
4270,297 SUMMIT ST,130700
4271,297 SUMMIT ST,4200
4272,"46 SANFORD STEAST HAVEN, CT 06512",166100
4273,309 SUMMIT ST,143400
4274,315 SUMMIT ST,110200
4275,319 SUMMIT STREET,130100
4276,183 EAST GRAND AV,128800
4277,189 EAST GRAND AV,150500
4278,37 UNION ST,162800
4279,205 EAST GRAND AV,137900
4280,209 E GRAND AV,163300
4281,223 EAST GRAND AVE,1875200
4282,165 CHURCH ST,39400
4283,"36 LIVINGSTON DRNORTH HAVEN, CT 06473",358800
4284,"36 LIVINGSTON DRNORTH HAVEN, CT 06473",352600
4285,165 CHURCH ST,124700
4286,78 MOUNTAIN TOP LN,145000
4287,72 MOUNTAIN TOP LA,176800
4288,64 MOUNTAIN TOP LA,140400
4289,23 SKYVIEW LA,131800
4290,"386 WEST SPRING STWEST HAVEN, CT 06516",137400
4291,9 HIGHVIEW LA,155200
4292,"9 ELM STDERBY, CT 06418",141800
4293,"PO BOX 650043DALLAS, TX 75265",98800
4294,473 RUSSELL ST,91700
4295,483 RUSSELL ST,159400
4296,493 RUSSELL ST,171800
4297,"ONE LIBERTY SQUARE PO BOX 1000NEW BRITAIN, CT 06050",107200
4298,509 RUSSELL ST,126100
4299,515 RUSSELL ST,123100
4300,519 RUSSELL ST,123600
4301,523 RUSSELL ST,133400
4302,527 RUSSELL ST,138000
4303,1 LEILA ST,108800
4304,21 LEILA ST,110200
4305,23 LEILA ST,155000
4306,19 PEQUOT ST,134200
4307,55 WALNUT ST UNIT 4,161500
4308,30 PEQUOT ST,134700
4309,20 PEQUOT ST,158800
4310,18 PEQUOT ST,130100
4311,4 PEQUOT ST,105200
4312,NA,NA
4313,"200 CLOUDLAND RDNORTH HAVEN, CT 06473",58800
4314,82 MOUNTAIN TOP LA,188700
4315,86 MOUNTAIN TOP LA,180800
4316,90 MOUNTAIN TOP LANE,192100
4317,539 RUSSELL ST,147900
4318,545 RUSSELL ST,116000
