"pid","location","totval"
9034,"168 CEDAR HILL AVNEW HAVEN, CT 06511",86700
9035,"164 CEDAR HILL AVNEW HAVEN, CT 06511",100300
9036,"60 CRESCENT STNEW HAVEN, CT 06511",90300
9037,"315 LOMBARD STNEW HAVEN, CT 06513",90900
9038,"2027 ST AUGUSTA LAHAWTHORNE, CA 90250",97200
9039,"154 CEDAR HILL AVNEW HAVEN, CT 06511",95500
9040,"C/O NATIVE AMERICAN CORP14681 CARRIAGE LN NEPRIOR LAKE, MN 55372",92100
9041,"311 EAST STNEW HAVEN, CT 06511",235800
9042,"138 CEDAR HILL AVNEW HAVEN, CT 06511",800
9043,"136 CEDAR HILL AVNEW HAVEN, CT 06511",14400
9044,"136 CEDAR HILL AVNEW HAVEN, CT 06511",117600
9045,"15 RUTA DRNORTHFORD, CT 06472",107600
9046,"126 CEDAR HILL AVNEW HAVEN, CT 06511",106100
9047,"327 GOODRICH STHAMDEN, CT 06517",104200
9048,"116 CEDAR HILL AVNEW HAVEN, CT 06511",68600
9049,"114 CEDAR HILL AVNEW HAVEN, CT 06511",103100
9050,"112 CEDAR HILL AVNEW HAVEN, CT 06511",115800
9051,"29 WARREN PLNEW HAVEN, CT 06511",82500
9052,"123 CEDAR HILL AVNEW HAVEN, CT 06511",79500
9053,"125 CEDAR HILL AVNEW HAVEN, CT 06511",80200
9054,"15 SACHEM DRSHELTON, CT 06484",83800
9055,"PO BOX 9088NEW HAVEN, CT 06532",94000
9056,"1314 EAST LAS OLAS BLVD STE 34FORT LAUDERDALE, FL 33301",102100
9057,"249 COLONY RDNEW HAVEN, CT 06511",79500
9058,"22 MAY STNEW HAVEN, CT 06511",124000
9059,"20 MAY STNEW HAVEN, CT 06511",93900
9060,"15 STRONG ST EXTEAST HAVEN, CT 06512",316700
9061,"173 BLUE HILLS AVHAMDEN, CT 06514",329000
9062,"1312 STATE STNEW HAVEN, CT 06511",178376
9063,"1811 STATE STHAMDEN, CT 06517",229800
9064,"2672 BERLIN TPKENEWINGTON, CT 06111",250500
9065,"80 HOLTZ DRCHEEKTOWAGO, NY 14225",509800
9066,"66 COMMODORE CTDERBY, CT 06618",113000
9067,"15 WARREN PLNEW HAVEN, CT 06511",79400
9068,"419 WHALLEY AVE #202NEW HAVEN, CT 06511",95400
9069,"25 WARREN PLACENEW HAVEN, CT 06511",92500
9070,"27 WARREN PLNEW HAVEN, CT 06511",80600
9071,"200 ROCK RDNORTH HAVEN, CT 06473",109200
9072,"155 CEDAR HILL AVNEW HAVEN, CT 06511",97900
9073,"163 SKYVIEW LANEW CANAAN, CT 06840",135400
9074,"161 CEDAR HILL AVNEW HAVEN, CT 06511",85300
9075,"12 SUNSET RDHAMDEN, CT 06518",95900
9076,"50 FITCH ST STE 206BNEW HAVEN, CT 06515",108000
9077,"175 CEDAR HILL AVENEW HAVEN, CT 06511",96500
9078,"174 CEDAR HILL AVNEW HAVEN, CT 06511",97500
9079,"161 WEST SHORE RD UNIT B-10WARWICK, RI 02889",112300
9080,"161 WEST SHORE RD UNIT B-10WARWICK, RI 02889",88200
9081,NA,NA
9082,"PO BOX 1037NORTH BRANFORD, CT 06471",63400
9083,"14 GRACE STNEW HAVEN, CT 06511",94100
9084,"39 MYRTLE #1ANSONIA, CT 06401-3140",101200
9085,"40 ROBIN COURTNORTH HAVEN, CT 06473",277700
9086,"1344 STATE STNEW HAVEN, CT 06511",111400
9087,"1332 STATE STNEW HAVEN, CT 06511",272300
9088,"1328 STATE STNEW HAVEN, CT 06511",223600
9089,"1436 ALLERTON AVEBRONX, NY 10469",231100
9090,"165 CHURCH STNEW HAVEN, CT 06510",63000
9091,"165 CHURCH STNEW HAVEN, CT 06510",23100
9092,"1 MAY STNEW HAVEN, CT 06511",99700
9093,"PO BOX 457NORT HAVEN, CT 06473",151800
9094,"1446 ELLA T GRASSO BLVDNEW HAVEN, CT 06511",76200
9095,"13 MAY STNEW HAVEN, CT 06511",89100
9096,"172 SHEFFIELD AVENEW HAVEN, CT 06511",90500
9097,"343 HAMPTON COURTNEWINGTON, CT 06111-1148",107000
9098,"41 GRACE STNEW HAVEN, CT 06511",104000
9099,"33 GRACE STNEW HAVEN, CT 06511",68300
9100,"31 GRACE STNEW HAVEN, CT 06512",67900
9101,"P.O. BOX 1176CHESHIRE, CT 06410",73200
9102,"18 ROCK ST #8NEW HAVEN, CT 06513",68000
9103,"24 ROCK STNEW HAVEN, CT 06511",76200
9104,"26 ROCK STNEW HAVEN, CT 06511",59900
9105,"211 OSBORN AVENEW HAVEN, CT 06511",781400
9106,"1375 STATE STNEW HAVEN, CT 06511",107600
9107,"449 WASHINGTON AVWEST HAVEN, CT 06516",108700
9108,"19 SUNBROOK RDWOODBRIDGE, CT 06525",20700
9109,"19 SUNBROOK RDWOODBRIDGE, CT 06525",20500
9110,"19 SUNBROOK RDWOODBRIDGE, CT 06525",193700
9111,"1362 STATE STNEW HAVEN, CT 06511",291900
9112,"97-07 63RD ROAD UNIT 9JREGO PARK, NY 11374",86200
9113,"15 GRACE STNEW HAVEN, CT 06511",83000
9114,"39 MYRTLE AVEANSONIA, CT 06401",101200
9115,"1400 STATE STNEW HAVEN, CT 06511",173900
9116,"1400 STATE STNEW HAVEN, CT 06511",24600
9117,"15 STRONG STREET EXTEAST HAVEN, CT 06512",599800
9118,"744 TOWNSEND AVNEW HAVEN, CT 06512",471300
9119,"375 JAMES STNEW HAVEN, CT 06513",1134400
9120,"1 CAROLYN CTNORTH HAVEN, CT 06473",50900
9121,"407 JAMES STNEW HAVEN, CT 06513",6539200
9122,"1439 STATE STNEW HAVEN, CT 06511",2800
9123,"90 KNOLLWOOD RDNORTH HAVEN, CT 06473",122900
9124,"4001 LEADENHALL RDMOUNT LAUREL, NJ 08054",102900
9125,"6 QUARRY HILL RDKILLINGWORTH, CT 06419",113100
9126,"542 LOMBARD STNEW HAVEN, CT 06513",115800
9127,"550 LOMBARD STNEW HAVEN, CT 06513",117400
9128,"111 FEELEY STSTRATFORD, CT 06615",123900
9129,"568 LOMBARD STNEW HAVEN, CT 06513",112900
9130,"3476 STATEVIEW BLVDFORT MILL, SC 29715",98200
9131,"138 MONROE ST UNIT BNEW HAVEN, CT 06511",98200
9132,"138 MONROE STNEW HAVEN, CT 06511",98200
9133,"138 MONROE STNEW HAVEN, CT 06513",98200
9134,"33 WEST TERRACE RDNEW HAVEN, CT 11021",100400
9135,"138 MONROE ST  UNIT FNEW HAVEN, CT 06513",102300
9136,"138 MONROE ST GNEW HAVEN, CT 06513",98200
9137,"65 DADIO RDHAMDEN, CT 06517",96100
9138,"134 MONROE STNEW HAVEN, CT 06511",60800
9139,"128 MONROE STNEW HAVEN, CT 06511",70100
9140,"124 MONROE STNEW HAVEN, CT 06513",163900
9141,"42 TUMBLEBROOK RDWOODBRIDGE, CT 06525",66300
9142,"165 CHURCH STNEW HAVEN, CT 06510",19200
9143,"34 BURR STNEW HAVEN, CT 06512",109200
9144,"2558 WHITNEY AVE STE 203HAMDEN, CT 06518",73300
9145,"17 ALTON STNEW HAVEN, CT 06513",78300
9146,"19 ALTON STNEW HAVEN, CT 06513",61000
9147,"154 HOWARD AVNEW HAVEN, CT 06519",82600
9148,"57 MAIN STNEW HAVEN, CT 06513",91900
9149,"59 MAIN STNEW HAVEN, CT 06512",71500
9150,"61 MAIN STNEW HAVEN, CT 06513",88800
9151,"63 MAIN STNEW HAVEN, CT 06513",70100
9152,"65 MAIN STNEW HAVEN, CT 06513",80400
9153,"67 MAIN STNEW HAVEN, CT 06511",63500
9154,"281 HOMESIDE AVWEST HAVEN, CT 06516",77700
9155,"71 MAIN STNEW HAVEN, CT 06513",88900
9156,"73 MAIN STNEW HAVEN, CT 06513",88700
9157,"29 BERWYN STMILFORD, CT 06460",68600
9158,"89 MAIN STNEW HAVEN, CT 06511",228600
9159,"1215 STATE STNEW HAVEN, CT 06511",194400
9160,"492 BLATCHLEY AVNEW HAVEN, CT 06513",74300
9161,"399 WHALLEY AVNEW HAVEN, CT 06511",353500
9162,"162 COUNTRY HILL RDHAMDEN, CT 06514-0000",98200
9163,"1145 SAGE STREETFAR ROCKAWAY, NY 11691",122000
9164,"355 PECK STNEW HAVEN, CT 06513",107900
9165,"361 PECK STNEW HAVEN, CT 06511",109600
9166,"365 PECK STNEW HAVEN, CT 06513",103900
9167,"369 PECK STNEW HAVEN, CT 06513",102700
9168,"377 PECK STNEW HAVEN, CT 06513",104200
9169,"385 PECK STNEW HAVEN, CT 06513",110600
9170,"391 PECK STNEW HAVEN, CT 06513",104600
9171,"397 PECK STNEW HAVEN, CT 06511",104600
9172,"585 LOMBARD STNEW HAVEN, CT 06513",200900
9173,"599 LOMBARD STNEW HAVEN, CT 06513",187000
9174,"C/O CARTER MANAGEMENT260 WEST 73RD STNEW YORK, NY 10023",2900000
9175,NA,NA
9176,"P O BOX 4NEW HAVEN, CT 06513",1195100
9177,"P O BOX 4NEW HAVEN, CT 06513",127500
9178,"180 MONROE STNEW HAVEN, CT 06513",115000
9179,"186 MONROE STNEW HAVEN, CT 06513",108400
9180,"90 KNOLLWOOD RDNORTH HAVEN, CT 06473",114400
9181,"P O BOX 4NEW HAVEN, CT 06513",500
9182,"PO BOX 4NEW HAVEN, CT 06513",132400
9183,"21 MAPLE STNEW HAVEN, CT 06511",115100
9184,"41 CLINTON AVNEW HAVEN, CT 06513",98500
9185,"549 LOMBARD STNEW HAVEN, CT 06513",110900
9186,"207 NEW ENGLAND RDGUILFORD, CT 06437",105900
9187,"15 MANVILLE RDWOODBRIDGE, CT 06525",88000
9188,"115 MAIN STNEW HAVEN, CT 06513",103180
9189,"315 PECK STREETNEW HAVEN, CT 06513",22900
9190,"91 ELM STNORTH HAVEN, CT 06473",84700
9191,"318 GRAND AVENUENEW HAVEN, CT 06513",81800
9192,"458 BLATCHLEY AVNEW HAVEN, CT 06511",68400
9193,"505 LOMBARD STNEW HAVEN, CT 06513",1504700
9194,"505 LOMBARD STNEW HAVEN, CT 06513",99900
9195,"360 PECK STNEW HAVEN, CT 06511",113300
9196,"91 SHEL;TON AVE STE 110NEW HAVEN, CT 06511",90500
9197,"8480 STAGECOACH CIRCLEFREDERICK, MD 21701",110200
9198,"48 MALTBY PLNEW HAVEN, CT 06513",111900
9199,"4 FIELD RDBRANFORD, CT 06405",125200
9200,"311 EAST STNEW HAVEN, CT 06511",113200
9201,"36 MALTBY PLNEW HAVEN, CT 06511",135100
9202,"36 MALTBY PLNEW HAVEN, CT 06513",20100
9203,"28 MALTBY PLNEW HAVEN, CT 06511",104100
9204,"24 MALTBY PLNEW HAVEN, CT 06513",97100
9205,"20 MALTBY PLNEW HAVEN, CT 06513",152900
9206,"40 BROCKETT FARM RDNORTH HAVEN, CT 06473",109900
9207,"1008 MAIN STBRANFORD, CT 06405",118100
9208,"379 GRAND AVNEW HAVEN, CT 06513",258900
9209,"730 WHITNEY AVENEW HAVEN, CT 06511",116700
9210,"PO BOX 4NEW HAVEN, CT 06513",51800
9211,"P.O. BOX 4NEW HAVEN, CT 06513",51800
9212,"P. O. BOX 4NEW HAVEN, CT 06513",54000
9213,"385 GRAND AV 385BNEW HAVEN, CT 06513",54000
9214,"387 A GRAND AVNEW HAVEN, CT 06513",54000
9215,"P O BOX 4NEW HAVEN, CT 06513",54000
9216,"P. O. BOX 4NEW HAVEN, CT 06513",54000
9217,"P. O. BOX 4NEW HAVEN, CT 06513",56200
9218,"PO BOX 4NEW HAVEN, CT 06513",54000
9219,"PO BOX 4NEW HAVEN, CT 06513",54000
9220,"397 GRAND AVENEW HAVEN, CT 06513",54000
9221,"PO BOX 4NEW HAVEN, CT 06513",54000
9222,"397 GRAND AVNEW HAVEN, CT 06513",54000
9223,"PO BOX 4NEW HAVEN, CT 06513",54000
9224,"P. O. BOX 4NEW HAVEN, CT 06513",51800
9225,"P. O. BOX 4NEW HAVEN, CT 06513",1300
9226,"235 JAMES STNEW HAVEN, CT 06513",99000
9227,"4400 WILL ROGERS PKWY STE 300OKLAHOMA CITY, OK 73108",96100
9228,"245 JAMES STNEW HAVEN, CT 06513",97600
9229,"249 JAMES STNEW HAVEN, CT 06511",103000
9230,"253 JAMES STNEW HAVEN, CT 06513",100700
9231,"257 JAMES STNEW HAVEN, CT 06513",103900
9232,"169 WESTPORT AVENUENORWALK, CT 06851",62800
9233,"PO BOX 3616WOODBRIDGE, CT 06525",89500
9234,"8480 STAGECOACH CIRFREDERICK, MD 21701",89500
9235,"174 CLAY STNEW HAVEN, CT 06513",91400
9236,"76 EVERIT STNEW HAVEN, CT 06511",107800
9237,"PO BOX 45NEW HAVEN, CT 06513",141700
9238,"272 LLOYD STNEW HAVEN, CT 06513",116500
9239,"270 LLOYD STNEW HAVEN, CT 06511",115000
9240,"133 WOLCOTT STNEW HAVEN, CT 06513",118100
9241,"266 LLOYD STNEW HAVEN, CT 06511",127600
9242,"158 EAST MAIN STBRANFORD, CT 06405",105200
9243,"262 LLOYD STNEW HAVEN, CT 06513",153100
9244,"2185 WHITNEY AVENORTH HAVEN, CT 06473",115400
9245,"258 LLOYD STNEW HAVEN, CT 06513",111700
9246,"256 LLOYD STNEW HAVEN, CT 06513",117900
9247,"41 RIMMON RDNORTH HAVEN, CT 06473",21100
9248,"341 GRAND AVNEW HAVEN, CT 06511",438600
9249,"341 GRAND AVNEW HAVEN, CT 06513",377900
9250,"360 WEST SPRING ST UNIT #C6WEST HAVEN, CT 06516",118100
9251,"41 RIMMON RDNORTH HAVEN, CT 06473",283300
9252,"33 OLD OAKWOOD DRSOUTHBURY, CT 065488",401100
9253,"341 GRAND AVENEW HAVEN, CT 06513",318100
9254,"11 MALTBY PL 3RD FLNEW HAVEN, CT 06513",140700
9255,"15 MALTBY PLNEW HAVEN, CT 06513",114200
9256,"173 GLENDALE DRMIAMI SPRINGS, FL 33166",135400
9257,"258-02 PEMBROKE AVEGREAT NECK, NY 11020",117600
9258,"27 MALTBY PLNEW HAVEN, CT 06513",121100
9259,"31 MALTBY PLNEW HAVEN, CT 06513",117800
9260,"P. O. BOX 8354NEW HAVEN, CT 06513",111800
9261,"409 MARTINDALE DRRALEIGH, NC 27614",131400
9262,"144 FIRST AVNEW HAVEN, CT 06513",121800
9263,"47 MALTBY PLACENEW HAVEN, CT 06513",116200
9264,"47 MALTBY PL 1ST FLNEW HAVEN, CT 06513",108400
9265,"55 MALTBY PLNEW HAVEN, CT 06513",119200
9266,"165 CHURCH STNEW HAVEN, CT 06510",20100
9267,"318 GRAND AVENEW HAVEN, CT 06513",109300
9268,"236 BOSTON POST RDORANGE, CT 06477",94000
9269,"32  SHELTER STNEW HAVEN, CT 06513",108900
9270,"30 SHELTER STNEW HAVEN, CT 06513",105800
9271,"26 SHELTER STNEW HAVEN, CT 06513",102900
9272,"90 DODGE AVEEAST HAVEN, CT 06512",43700
9273,"22 SHELTER STNEW HAVEN, CT 06511",93900
9274,"13 GEORGE STMILFORD, CT 06460",113000
9275,"9 SHELTER STNEW HAVEN, CT 06513",81500
9276,"14 SHELTER STNEW HAVEN, CT 06513",84800
9277,"86 OXBOW LANENORTHFORD, CT 06472",87000
9278,"8 SHELTER STNEW HAVEN, CT 06513",95700
9279,"329 GRAND AVNEW HAVEN, CT 06513",109700
9280,"286 GRAND AVNEW HAVEN, CT 06513",65900
9281,"147 TUTTLE DRNEW HAVEN, CT 06512",3e+05
9282,"337 GRAND AVNEW HAVEN, CT 06511",286300
9283,"255 LLOYD STNEW HAVEN, CT 06513",86700
9284,"257 LLOYD STNEW HAVEN, CT 06513",105600
9285,"259 LLOYD STNEW HAVEN, CT 06513",102500
9286,"267 LLOYD STNEW HAVEN, CT 06511",95300
9287,"25 CENTRAL PARK WEST #1MNEW YORK, NY 10023",76800
9288,"273 LLOYD STNEW HAVEN, CT 06511",120100
9289,"275 LLOYD STNEW HAVEN, CT 06513",114500
9290,"140 OCEAN VIEW STNEW HAVEN, CT 06512",83600
9291,"99 CAMPBELL AVEWILLISTON PARK, NY 11596",92300
9292,"628 GEORGE STNEW HAVEN, CT 06511",72700
9293,"295 LLOYD STNEW HAVEN, CT 06513",107200
9294,"PO BOX 228NEW HAVEN, CT 06513",475200
9295,"4485-B NUTMEG TREE LANEBOYNTON BEACH, FL 33436",218300
9296,"282 BLATCHLEY AVNEW HAVEN, CT 06513",89400
9297,"280 BLATCHLEY AVNEW HAVEN, CT 06513",93300
9298,"P.O. BOX 9397NEW HAVEN, CT 06533",87200
9299,"274  BLATCHLEY AVNEW HAVEN, CT 06513",69800
9300,NA,NA
9301,"266 BLATCHLEY AVNEW HAVEN, CT 06513",93900
9302,"317 WARNER RDEAST HAVEN, CT 06512",112100
9303,"191 GLENWOOD RDCLINTON, CT 06413",101200
9304,"2600 DIXWELL AVEHAMDEN, CT 06514",100500
9305,"349 GRAND AVNEW HAVEN, CT 06513",334700
9306,"79 BETHANY FARMS RDBETHANY, CT 06526",458600
9307,"313 GRAND AVNEW HAVEN, CT 06513",170700
9308,"317 GRAND AVNEW HAVEN, CT 06513",90000
9309,"321 GRAND AVNEW HAVEN, CT 06513",113200
9310,"9 SHELTER STNEW HAVEN, CT 06513",124200
9311,"11 SHELTER STNEW HAVEN, CT 06513",80300
9312,"318 GRAND AVENEW HAVEN, CT 06513",112800
9313,"318 GRAND AVENEW HAVEN, CT 06513",81900
9314,"23 SHELTER STNEW HAVEN, CT 06511",109100
9315,"25 SHELTER STNEW HAVEN, CT 06513",104200
9316,"29 SHELTER STNEW HAVEN, CT 06513",108500
9317,"33 SHELTER STNEW HAVEN, CT 06513",118900
9318,"37 SHELTER STNEW HAVEN, CT 06511",103900
9319,"134 POPLAR STNEW HAVEN, CT 06513",116600
9320,NA,NA
9321,"165 CHURCH STNEW HAVEN, CT 06510",1600
9322,"47 MALTBY PLNEW HAVEN, CT 06513",92200
9323,"52 MONROE STNEW HAVEN, CT 06511",19800
9324,"403 S ALVERADO ST APT 12LOS ANGELES, CA 90057",86900
9325,"403 S ALVERADO ST APT 12LOS ANGELES, CA 90057",19800
9326,"403 S ALVERADO ST APT 12LOS ANGLELES, CA 90057",20100
9327,"105 CLAY STNEW HAVEN, CT 06513",21100
9328,"105 CLAY STNEW HAVEN, CT 06513",136700
9329,"107 CLAY STNEW HAVEN, CT 06513",132200
9330,"111  CLAY STNEW HAVEN, CT 06513",61500
9331,"236 BOSTON POST RDORANGE, CT 06477",122100
9332,"134 GARVIN RDHAMDEN, CT 06518",110900
9333,"123 CLAY STNEW HAVEN, CT 06513",125300
9334,"165 CHURCH STNEW HAVEN, CT 06510",20000
9335,"127 CLAY STNEW HAVEN, CT 06513",85300
9336,"129 CLAY STNEW HAVEN, CT 06513",101000
9337,"559 SHORT BEACH RDSTRATFORD, CT 06615",106800
9338,"559 SHORT BEACH RDSTRATFORD, CT 06615",211800
9339,"554 BOSTON POST RDORANGE, CT 06477",21300
9340,"147 CLAY STNEW HAVEN, CT 06513",96700
9341,"7495 NEW HORIZON WAYBLDG 4FREDERICK, MD 21701",131500
9342,"311 EAST STNEW HAVEN, CT 06511",171200
9343,"153 CLAY STNEW HAVEN, CT 06513",115200
9344,"499 CROWN STBROOKLYN, NY 11213",81900
9345,"670 MOUNTAIN RDHAMDEN, CT 06514",131400
9346,"57 PARDEE PLACEEAST HAVEN, CT 06512",114800
9347,"57 PARDEE PLEAST HAVEN, CT 06512",20900
9348,"197 KIMBERLY AVEEAST HAVEN, CT 06512",109900
9349,"PO BOX 4ATTN: FRANK L NASTI JRNEW HAVEN, CT 06513",169400
9350,"PO BOX 4ATTN: FRANK L NASTI, JRNEW HAVEN, CT 06513",20700
9351,"271 JAMES STNEW HAVEN, CT 06513",127400
9352,NA,NA
9353,"810 LAKESIDE DRBRIDGEPORT, CT 06606",77400
9354,"279 JAMES STREETNEW HAVEN, CT 06513",99300
9355,"97-07 63RD ROAD UNIT 9JREGO PARK, NY 11374",83600
9356,"72 SUNNYSIDE COURTMILFORD, CT 06460",130200
9357,"165 CHURCH STNEW HAVEN, CT 06510",20300
9358,"C/O WILLIAM SPEIGHT36 FOREST HILLS RDWEST HAVEN, CT 06516",20500
9359,"64 MARKET STNEW HAVEN, CT 06513",136700
9360,"PO BOX 511NEW HAVEN, CT 06513",103400
9361,"58 MARKET STNEW HAVEN, CT 06513",103100
9362,"52 MARKET STNEW HAVEN, CT 06513",109000
9363,"11 VALLEY PLACE SOUTHNEW HAVEN, CT 06515",102900
9364,"40 MARKET STNEW HAVEN, CT 06511",121600
9365,"36 MARKET STNEW HAVEN, CT 06513",85800
9366,"9 NIDA DRNORTHFORD, CT 06472",86000
9367,"32 MARKET STNEW HAVEN, CT 06513",67500
9368,"24 MARKET STNEW HAVEN, CT 06513",118800
9369,"111 FOX BRIDGE DREAST HAVEN, CT 06513",20300
9370,"111 FOX BRIDGE DREAST HAVEN, CT 06513",58300
9371,"16 MARKET STNEW HAVEN, CT 06513",97700
9372,"63 BLACKMAN RDRIDGEFIELD, CT 06877",104900
9373,NA,NA
9374,"52 MONROE STNEW HAVEN, CT 06511",139500
9375,"20 MAIN STNEW HAVEN, CT 06513",89500
9376,"16 MAIN STNEW HAVEN, CT 06511",97700
9377,"12 MAIN STNEW HAVEN, CT 06513",124100
9378,"61 MARKET STNEW HAVEN, CT 06511",120200
9379,"68 EMILY AVEELMONT, NY 11003",335400
9380,"138 HAVEN STNEW HAVEN, CT 06511",122100
9381,"307 JAMES STNEW HAVEN, CT 06513",18900
9382,"311 JAMES STNEW HAVEN, CT 06513",89500
9383,"315 JAMES STNEW HAVEN, CT 06513",70500
9384,"317 JAMES STNEW HAVEN, CT 06513",89700
9385,"PO BOX 91WEST HAVEN, CT 06516",79100
9386,"327 JAMES STNEW HAVEN, CT 06513",67700
9387,"329 JAMES STNEW HAVEN, CT 06513",78900
9388,"165 CHURCH STNEW HAVEN, CT 06510",18300
9389,"76 MONROE STNEW HAVEN, CT 06513",69100
9390,"70  MONROE STNEW HAVEN, CT 06513",119000
9391,"565 ELLSWORTH AVENEW HAVEN, CT 06511",118200
9392,"62 MONROE STNEW HAVEN, CT 06512",105900
9393,"70 TUTHILL STREETWEST HAVEN, CT 06516",103800
9394,"54 MONROE STNEW HAVEN, CT 06513",103400
9395,"22 VALLEY VIEW STMORRISTOWN, NJ 07960",68300
9396,"23 MARKET STNEW HAVEN, CT 06513",97300
9397,"11 DORA DREAST HAVEN, CT 06512",81100
9398,"31 MARKET STNEW HAVEN, CT 06511",87400
9399,"37 MARKET STNEW HAVEN, CT 06513",202600
9400,"41 MARKET STNEW HAVEN, CT 06513",85900
9401,"59 MARKET STNEW HAVEN, CT 06513",78700
9402,"5 MAIN STNEW HAVEN, CT 06513",117800
9403,"947 CAMPBELL AVWEST HAVEN, CT 06516",102400
9404,"17 MAIN STNEW HAVEN, CT 06513",103100
9405,"4400 WILL ROGERS PKWY STE 300OKLAHOMA CITY, OK 73108",102700
9406,"30 CASTLE STNEW HAVEN, CT 06513",93700
9407,"26 CASTLE ST #2NEW HAVEN, CT 06513",63800
9408,"26 CASTLE ST #2NEW HAVEN, CT 06513-3009",143200
9409,"18 CASTLE STNEW HAVEN, CT 06513",86000
9410,"2625 PARK AV #11LBRIDGEPORT, CT 06604",7200
9411,"1 CAROLYN CTNORTH HAVEN, CT 06473",950000
9412,"1 CAROLYN COURTNORTH HAVEN, CT 06473",11900
9413,"85 HAVEN ST UNIT 1NEW HAVEN, CT 06513",120600
9414,"3 CASTLE STNEW HAVEN, CT 06513",94400
9415,"15 CASTLE STNEW HAVEN, CT 06513",124500
9416,"19 CASTLE STNEW HAVEN, CT 06511",131200
9417,"27 CASTLE STNEW HAVEN, CT 06513",111000
9418,"208 MAIN STREET NORTHBRIDGEWATER, CT 06752",659600
9419,"39 MAIN STNEW HAVEN, CT 06513",108700
9420,"45 MAIN STNEW HAVEN, CT 06511",161200
9421,"49 MAIN STNEW HAVEN, CT 06513",130800
9422,NA,NA
9423,"18 ALTON STNEW HAVEN, CT 06513",85600
9424,"154 HOWARD AVNEW HAVEN, CT 06519",95000
9425,"12  ALTON STNEW HAVEN, CT 06513",68000
9426,"165 CHURCH STNEW HAVEN, CT 06510",19100
9427,"165 CHURCH STNEW HAVEN, CT 06510",19200
9428,"139 ORANGE STSUITE 301NEW HAVEN, CT 06510",85900
9429,"108 LLOYD STNEW HAVEN, CT 06513",89800
9430,"201 CHAPEL STNEW HAVEN, CT 06513",72500
9431,"205 CHAPEL STNEW HAVEN, CT 06513",31700
9432,"201 CHAPEL STNEW HAVEN, CT 06513",31900
9433,"205 CHAPEL STNEW HAVEN, CT 06513",35200
9434,"165 CHURCH STNEW HAVEN, CT 06510",21300
9435,"165 CHURCH STNEW HAVEN, CT 06510",127700
9436,"165 CHURCH STNEW HAVEN, CT 06510",1400
9437,"231 CHAPEL STNEW HAVEN, CT 06513",299900
9438,"237 CHAPEL STNEW HAVEN, CT 06511",130100
9439,"243 CHAPEL STNEW HAVEN, CT 06511",124200
9440,"247 CHAPEL STNEW HAVEN, CT 06511",131300
9441,"P O BOX 4NEW HAVEN, CT 06513",130700
9442,"82 MOUNTAIN TOP LNNEW HAVEN, CT 06513",92000
9443,"P O BOX 4NEW HAVEN, CT 06513",76100
9444,"212 SALTONSTALL AVNEW HAVEN, CT 06513",128000
9445,"206 SALTONSTALL AVNEW HAVEN, CT 06511",91900
9446,"286 GRAND AVNEW HAVEN, CT 06513",110300
9447,"194 SALTONSTALL AVNEW HAVEN, CT 06513",81900
9448,"190 SALTONSTALL AVENEW HAVEN, CT 06513",78700
9449,"64 WOODIN STHAMDEN, CT 06514",119900
9450,"PO BOX 3616WOODBRIDGE, CT 06525",56600
9451,"178  SALTONSTALL AVNEW HAVEN, CT 06513",67700
9452,"5 LEGEND LAEAST HAVEN, CT 06512",50200
9453,"170 SALTONSTALL AVNEW HAVEN, CT 06513",107500
9454,"166 SALTONSTALL AVNEW HAVEN, CT 06513",112900
9455,"3815 SOUTH WEST TEMPLEPO BOX 65250SALT LAKE CITY, UT 84115",135000
9456,"C/O SUNTRUST MORTGAGE INC1001 SEMMES AV RVW-3024RICHMOND, VA 23224",35900
9457,"74 BENJAMIN RDEAST HAVEN, CT 06513",82400
9458,"110 BLATCHLEY AVENEW HAVEN, CT 06513",95700
9459,"106 BLATCHLEY AVNEW HAVEN, CT 06510",14500
9460,"167 CHAPEL STNEW HAVEN, CT 06513",267600
9461,"165 CHURCH STNEW HAVEN, CT 06510",32500
9462,"177 CHAPEL STNEW HAVEN, CT 06513",88700
9463,"201 CHAPEL STNEW HAVEN, CT 06513",85700
9464,"201 CHAPEL STNEW HAVEN, CT 06513",77900
9465,"201 CHAPEL STNEW HAVEN, CT 06513",76900
9466,"185 CHAPEL STNEW HAVEN, CT 06513",1152000
9467,"201 CHAPEL STNEW HAVEN, CT 06513",76100
9468,"201 CHAPEL STNEW HAVEN, CT 06513",70000
9469,"113 LLOYD STNEW HAVEN, CT 06513",99000
9470,"108 OXBOW LANENORTH BRANFORD, CT 06472",102700
9471,"117 LLOYD STNEW HAVEN, CT 06513",101400
9472,"119 LLOYD STNEW HAVEN, CT 06511",18900
9473,"201 CHAPEL STNEW HAVEN, CT 06513",132200
9474,"136 SALTONSTALL AVNEW HAVEN, CT 06513",117300
9475,"132 SALTONSTALL AVNEW HAVEN, CT 06513",116100
9476,"128 SALTONSTALL AVNEW HAVEN, CT 06511",20300
9477,"95 TWIN BROOK RDHAMDEN, CT 06514",75100
9478,"154 LLOYD STNEW HAVEN, CT 06513",135700
9479,"152 LLOYD STNEW HAVEN, CT 06513",95800
9480,"148  LLOYD STNEW HAVEN, CT 06513",105600
9481,"13 HARBOUR CLOSENEW HAVEN, CT 06519",74300
9482,"142 LLOYD STNEW HAVEN, CT 06513",126200
