pid,location,latitude_ArcGIS,longitude_ArcGIS
3288,BURWELL ST,41.2933264,-72.88936431
3289,BURWELL ST,41.2933264,-72.88936431
3290,BURWELL ST,41.2933264,-72.88936431
3291,20 BELLEVUE ST,41.32306746,-72.94753998
3292,10 BELLEVUE ST,41.32293692,-72.94761924
3293,8 BELLEVUE ST,41.32294871,-72.94761211
3294,29 RIVERVIEW RD,41.29461561,-72.89100577
3295,45 RIVERVIEW RD,41.29439533,-72.89063513
3296,10 CROFTON ST,41.29386384,-72.89083094
3297,3 CROFTON ST,41.29381722,-72.89079014
3298,15 CROFTON ST,41.29385801,-72.89074002
3299,25 CROFTON ST,41.29403751,-72.89054072
3300,RIVERVIEW RD,41.29447475,-72.89071432
3301,RIVERVIEW RD,41.29447475,-72.89071432
3302,45 CROFTON ST,41.29440815,-72.89011996
3303,59 CROFTON ST,41.29463776,-72.88987054
3304,65 CROFTON ST,41.29479743,-72.88970037
3305,79 CROFTON ST,41.29495828,-72.88951971
3306,91 CROFTON ST,41.29515758,-72.88929942
3307,103 CROFTON ST,41.29535806,-72.8890803
3308,115 CROFTON ST,41.29554804,-72.88887051
3309,125 CROFTON ST,41.29564827,-72.88875978
3310,135 CROFTON ST,41.29580795,-72.88858961
3311,79 CABOT ST,41.29563662,-72.88803715
3312,90 OVERLOOK ST,41.29524267,-72.88807212
3313,84 OVERLOOK ST,41.29514243,-72.88819217
3314,OVERLOOK ST,41.29517459,-72.88810634
3315,OVERLOOK ST,41.29517459,-72.88810634
3316,OVERLOOK ST,41.29517459,-72.88810634
3317,OVERLOOK ST,41.29517459,-72.88810634
3318,OVERLOOK ST,41.29517459,-72.88810634
3319,OVERLOOK ST,41.29517459,-72.88810634
3320,OVERLOOK ST,41.29517459,-72.88810634
3321,OVERLOOK ST,41.29517459,-72.88810634
3322,OVERLOOK ST,41.29517459,-72.88810634
3323,OVERLOOK ST,41.29517459,-72.88810634
3324,OVERLOOK ST,41.29517459,-72.88810634
3325,OVERLOOK ST,41.29517459,-72.88810634
3326,186 BURWELL ST,41.29503404,-72.88723876
3327,182 BURWELL ST,41.29492448,-72.88737862
3328,178 BURWELL ST,41.29482424,-72.88750916
3329,174 BURWELL ST,41.29472401,-72.88763854
3330,170 BURWELL ST,41.29462494,-72.88776791
3331,160 BURWELL ST,41.29418436,-72.88836816
3332,BURWELL ST,41.2933264,-72.88936431
3333,140 BURWELL ST,41.29384403,-72.88881107
3334,134 BURWELL ST,41.29368318,-72.88900105
3335,130 BURWELL ST,41.29358411,-72.88911061
3336,120 BURWELL ST,41.29343376,-72.8892901
3337,112 BURWELL ST,41.29324378,-72.88951039
3338,106 BURWELL ST,41.29307245,-72.88968172
3339,QUINNIPIAC AV,41.31360469,-72.87889217
3340,67 QUINNIPIAC AV #67,41.29422982,-72.89215731
3341,65 QUINNIPIAC AV #65,41.29420068,-72.89216664
3342,63 QUINNIPIAC AV #63,41.29415989,-72.89217713
3343,61 QUINNIPIAC AV #61,41.29413075,-72.89218645
3344,59 QUINNIPIAC AV #59,41.29408996,-72.89220627
3345,57 QUINNIPIAC AV #57,41.29406082,-72.89221676
3346,55 QUINNIPIAC AV #55,41.29402002,-72.89222724
3347,53 QUINNIPIAC AV #53,41.2939804,-72.89223657
3348,51 QUINNIPIAC AV #51,41.29395009,-72.89224706
3349,49 QUINNIPIAC AV #49,41.29391046,-72.89225638
3350,47 QUINNIPIAC AV #47,41.29388016,-72.89226687
3351,45 QUINNIPIAC AV #45,41.29384986,-72.8922762
3352,43 QUINNIPIAC AV #43,41.29381023,-72.89228669
3353,41 QUINNIPIAC AV #41,41.2937706,-72.89229718
3354,39 QUINNIPIAC AV #39,41.2937403,-72.8923065
3355,37 QUINNIPIAC AV #37,41.29370999,-72.89231699
3356,FAIRMONT AV,41.29708097,-72.89395063
3357,37 FAIRMONT AV,41.29434521,-72.89313869
3358,3 FARREN AV,41.29452004,-72.89318415
3359,9 FARREN AV,41.29467272,-72.8931655
3360,15 FARREN AV,41.29478345,-72.89314569
3361,17 FARREN AV,41.29499325,-72.89310489
3362,31 FARREN AV #A-1,NA,NA
3363,31 FARREN AV #A-2,NA,NA
3364,31 FARREN AV #A-3,NA,NA
3365,31 FARREN AV #A-4,NA,NA
3366,31 FARREN AV #A-5,NA,NA
3367,31 FARREN AV #A-6,NA,NA
3368,31 FARREN AV #A-7,NA,NA
3369,31 FARREN AV #A-8,NA,NA
3370,140 QUINNIPIAC AV #B-1,NA,NA
3371,140 QUINNIPIAC AV #B-2,NA,NA
3372,140 QUINNIPIAC AV #B-3,NA,NA
3373,140 QUINNIPIAC AV #B-4,NA,NA
3374,140 QUINNIPIAC AV #B-5,NA,NA
3375,140 QUINNIPIAC AV #B-6,NA,NA
3376,140 QUINNIPIAC AV #B-7,NA,NA
3377,140 QUINNIPIAC AV #B-8,NA,NA
3378,23 FARREN AV #C-1,NA,NA
3379,23 FARREN AV #C-2,NA,NA
3380,23 FARREN AV #C-3,NA,NA
3381,23 FARREN AV #C-4,NA,NA
3382,23 FARREN AV #C-5,NA,NA
3383,23 FARREN AV #C-6,NA,NA
3384,23 FARREN AV #C-7,NA,NA
3385,23 FARREN AV #C-8,NA,NA
3386,35 FARREN AV,41.29554338,-72.89299533
3387,39 FARREN AV,41.29564361,-72.89297552
3388,43 FARREN AV,41.29569373,-72.89296503
3389,51 FARREN AV,41.29584408,-72.89293472
3390,53 FARREN AV,41.29599327,-72.89290559
3391,59 FARREN AV,41.29611332,-72.89287528
3392,65 FARREN AV,41.29620307,-72.89286479
3393,67 FARREN AV,41.29631379,-72.89283565
3394,69 FARREN AV,41.29645366,-72.89281584
3395,77 FARREN AV,41.29660401,-72.89278554
3396,91 FARREN AV,41.2967532,-72.89275523
3397,95 FARREN AV,41.29691404,-72.8927156
3398,185 FULTON ST,41.29709354,-72.89214449
3399,209 FULTON ST,41.29712384,-72.89200463
3400,215 FULTON ST,41.29716347,-72.89182397
3401,217 FULTON ST,41.2972031,-72.89166429
3402,210 QUINNIPIAC AV,41.29701778,-72.8912785
3403,200 QUINNIPIAC AV,41.29635692,-72.89166895
3404,196 QUINNIPIAC AV,41.29627766,-72.89171907
3405,192 QUINNIPIAC AV,41.29615761,-72.89177968
3406,188 QUINNIPIAC AV,41.29608535,-72.89182047
3407,184 QUINNIPIAC AV,41.29597579,-72.89187059
3408,180 QUINNIPIAC AV,41.29589537,-72.89191139
3409,172 QUINNIPIAC AV,41.29578581,-72.89197083
3410,168 QUINNIPIAC AV,41.29569839,-72.89201628
3411,164 QUINNIPIAC AV,41.2956576,-72.89202561
3412,160 QUINNIPIAC AV,41.29551774,-72.89205591
3413,112 QUINNIPIAC AV,41.29480559,-72.89215615
3414,98 QUINNIPIAC AV,41.29469487,-72.89216664
3415,94 QUINNIPIAC AV,41.29458531,-72.89218645
3416,88 QUINNIPIAC AV,41.29448507,-72.89219694
3417,84 QUINNIPIAC AV,41.29441514,-72.89220627
3418,19 FAIRMONT AV,41.29412492,-72.89304895
3419,QUINNIPIAC AV,41.31360469,-72.87889217
3420,50 QUINNIPIAC AV,41.29397107,-72.89231466
3421,20 FARREN AV,41.29497809,-72.89317599
3422,28 FARREN AV,41.29521819,-72.89312587
3423,87 FAIRMONT AV,41.29544314,-72.89377741
3424,91 FAIRMONT AV,41.29562263,-72.89384734
3425,97 FAIRMONT AV,41.29586273,-72.89387414
3426,107 FAIRMONT AV,41.29605271,-72.89388463
3427,111 FAIRMONT AV,41.29617276,-72.89389396
3428,115 FAIRMONT AV,41.29629281,-72.89390445
3429,117 FAIRMONT AV,41.29635226,-72.89390445
3430,121 FAIRMONT AV,41.29647231,-72.89391377
3431,125 FAIRMONT AV,41.29659236,-72.89391377
3432,86 FARREN AV,41.29670775,-72.89283565
3433,74 FARREN AV,41.29648746,-72.89287645
3434,70 FARREN AV,41.29638722,-72.89289626
3435,66 FARREN AV,41.29628815,-72.89291608
3436,62 FARREN AV,41.29622754,-72.8929254
3437,60 FARREN AV,41.29607719,-72.8929557
3438,52 FARREN AV,41.29587788,-72.89299533
3439,48 FARREN AV,41.29576716,-72.89301631
3440,46 FARREN AV,41.29561797,-72.89304545
3441,FARREN AV,41.29758469,-72.89261181
3442,50 CHAMBERLAIN ST,41.29385685,-72.89507931
3443,26 CHAMBERLAIN PL,41.29419369,-72.89544062
3444,28 CHAMBERLAIN PL,41.29433355,-72.89558981
3445,30 CHAMBERLAIN PL,41.29443379,-72.89570054
3446,34 CHAMBERLAIN PL,41.29451304,-72.89579028
3447,63 FULTON ST,41.29482541,-72.89602572
3448,NA,NA,NA
3449,87 FULTON ST,41.29521586,-72.89537535
3450,110 FAIRMONT AV,41.29629864,-72.89397671
3451,104 FAIRMONT AV,41.29573685,-72.89393708
3452,70 FAIRMONT AV,41.29533358,-72.89380887
3453,56 FAIRMONT AV,41.29485338,-72.89351866
3454,64 CHAMBERLAIN ST,41.29407714,-72.89438931
3455,54 CHAMBERLAIN ST,41.29389764,-72.89496975
3456,172 FORBES AV,41.29494546,-72.90025661
3457,16 WHEELER ST,41.29508416,-72.89915984
3458,77 WHEELER ST,41.29546162,-72.89872231
3459,69 WHEELER ST,41.29530251,-72.89885503
3460,33 LAURA ST,41.29476528,-72.89766569
3461,44 LAURA ST,41.29488135,-72.89765514
3462,222 FORBES AV,41.29413658,-72.89875773
3463,206 FORBES AV,41.29423565,-72.89894771
3464,192 FORBES AV,41.29443612,-72.899337
3465,NA,NA,NA
3466,49 WHEELER ST,41.29516564,-72.8989717
3467,57 WHEELER ST,41.29522039,-72.89892503
3468,61 WHEELER ST,41.29524776,-72.89890169
3469,65 WHEELER ST,41.29527513,-72.89887836
3470,99 LAURA ST,41.2961716,-72.89656536
3471,57 GOODWIN ST,41.29611449,-72.8958031
3472,85 LAURA ST,41.29599094,-72.89669474
3473,LAURA ST,41.29517699,-72.89736452
3474,59 GOODWIN ST,41.29604456,-72.89564342
3475,61 GOODWIN ST,41.2959653,-72.89549424
3476,104 FULTON ST,41.29550608,-72.89499539
3477,100 FULTON ST,41.29541517,-72.89514574
3478,76 FULTON ST,41.29526598,-72.89539517
3479,66 FULTON ST,41.29517623,-72.89555484
3480,LAURA ST,41.29517699,-72.89736452
3481,64 FULTON ST,41.29500607,-72.89583574
3482,62 FULTON ST,41.29492564,-72.8959756
3483,60 FULTON ST,41.29490583,-72.89600591
3484,65 LAURA ST,41.2954816,-72.89708519
3485,58 FULTON ST,41.29481608,-72.89616558
3486,55 LAURA ST,41.29523101,-72.89727517
3487,52 FULTON ST,41.29462494,-72.89645697
3488,47 LAURA ST,41.29512029,-72.89736608
3489,48 FULTON ST,41.29454568,-72.89657702
3490,LAURA ST,41.29517699,-72.89736452
3491,44 FULTON ST,41.29445477,-72.89671688
3492,43 LAURA ST,41.29493963,-72.89752576
3493,34 FULTON ST,41.29418553,-72.89712715
3494,14 FULTON ST,41.29394193,-72.89736375
3495,244 FORBES AV,41.29369601,-72.89787775
3496,234 FORBES AV,41.29400526,-72.89848619
3497,55 FULTON ST,41.29465641,-72.89630428
3498,31 FULTON ST,41.29431607,-72.89682411
3499,6 CHAMBERLAIN ST #1,41.29294856,-72.89629031
3500,8 CHAMBERLAIN ST #2,41.29294424,-72.89628913
3501,10 CHAMBERLAIN ST #3,41.29299435,-72.89624018
3502,12 CHAMBERLAIN ST #4,41.29304447,-72.89617957
3503,14 CHAMBERLAIN ST #5,41.2930841,-72.89612013
3504,16 CHAMBERLAIN ST #6,41.29313422,-72.89607001
3505,18 CHAMBERLAIN ST #7,41.29317385,-72.8960094
3506,20 CHAMBERLAIN ST #8,41.29322396,-72.89594996
3507,22 CHAMBERLAIN ST #9,41.29327408,-72.89589984
3508,24 CHAMBERLAIN ST #10,41.29331371,-72.89583923
3509,26 CHAMBERLAIN ST #11,41.29336383,-72.89578912
3510,1 CHAMBERLAIN PL,41.29381722,-72.89511078
3511,3 CHAMBERLAIN PL,41.29386734,-72.89516089
3512,5 CHAMBERLAIN PL,41.29390813,-72.89521101
3513,7 CHAMBERLAIN PL,41.29395825,-72.89526113
3514,9 CHAMBERLAIN PL,41.29399788,-72.89531125
3515,11 CHAMBERLAIN PL,41.294048,-72.89536137
3516,15 CHAMBERLAIN PL,41.29413774,-72.89546044
3517,17 CHAMBERLAIN PL,41.29418786,-72.89551055
3518,19 CHAMBERLAIN PL,41.29422749,-72.89556067
3519,21 CHAMBERLAIN PL,41.29427761,-72.89562128
3520,46 CHAMBERLAIN ST #B,41.29378575,-72.89518654
3521,46 CHAMBERLAIN ST #A,41.29378575,-72.89518654
3522,44 CHAMBERLAIN ST #B,41.29374496,-72.89524714
3523,44 CHAMBERLAIN ST #A,41.29374496,-72.89524714
3524,42 CHAMBERLAIN ST #B,41.29370533,-72.89531708
3525,42 CHAMBERLAIN ST #A,41.29370533,-72.89531708
3526,40 CHAMBERLAIN ST #B,41.2936657,-72.89537652
3527,40 CHAMBERLAIN ST #A,41.2936657,-72.89537652
3528,34 CHAMBERLAIN ST #B,41.29355381,-72.89555018
3529,34 CHAMBERLAIN ST #A,41.29355381,-72.89555018
3530,32 CHAMBERLAIN ST #B,41.29349437,-72.89562011
3531,32 CHAMBERLAIN ST #A,41.29349437,-72.89562011
3532,30 CHAMBERLAIN ST #B,41.29345357,-72.89567023
3533,30 CHAMBERLAIN ST #A,41.29345357,-72.89567023
3534,28 CHAMBERLAIN ST #C,41.29340346,-72.89572967
3535,28 CHAMBERLAIN ST #B,41.29340346,-72.89572967
3536,28 CHAMBERLAIN ST #A,41.29340346,-72.89572967
3537,36 CHAMBERLAIN ST #A,41.29358528,-72.89550706
3538,36 CHAMBERLAIN ST #B,41.29358528,-72.89550706
3539,38 CHAMBERLAIN ST #A,41.29362491,-72.89543712
3540,38 CHAMBERLAIN ST #B,41.29362491,-72.89543712
3541,48 CHAMBERLAIN ST #B,41.29382538,-72.89512709
3542,48 CHAMBERLAIN ST #A,41.29382538,-72.89512709
3543,290 FORBES AV,41.29290344,-72.89654089
3544,282 FORBES AV,41.29306545,-72.89676467
3545,270 FORBES AV,41.29326592,-72.8970747
3546,262 FORBES AV,41.29348621,-72.8974873
3547,11 FULTON ST,41.29383937,-72.89737774
3548,13 FULTON ST,41.2939396,-72.8972775
3549,WATERFRONT ST,41.29130674,-72.90263925
3550,400 WATERFRONT ST,41.29389648,-72.90218557
3551,410 WATERFRONT ST,41.29130674,-72.90263925
3552,280 WATERFRONT ST,41.29274726,-72.90240585
3553,201 WATERFRONT ST,41.29153394,-72.90256553
3554,333 WATERFRONT ST,41.29367503,-72.90215119
3555,WATERFRONT ST,41.29130674,-72.90263925
3556,161 FORBES AV,41.29487553,-72.90025544
3557,153 FORBES AV,41.29514593,-72.90067853
3558,LONG WHARF DR,41.2925893,-72.91931611
3559,585 LONG WHARF DR,41.29787268,-72.91346307
3560,LONG WHARF DR,41.2925893,-72.91931611
3561,85 FORBES AV,41.29684644,-72.90315645
3562,500 WATERFRONT ST,41.29130674,-72.90263925
3563,FORBES AV,41.29390605,-72.89835628
3564,74 FORBES AV,41.29648174,-72.90248459
3565,120 FORBES AV,41.29555503,-72.90114358
3566,FORBES AV,41.29390605,-72.89835628
3567,134 FORBES AV,41.29531493,-72.90080324
3568,FORBES AV,41.29390605,-72.89835628
3569,FORBES AV,41.29390605,-72.89835628
3570,196 FAIRMONT AV,41.29875745,-72.8938918
3571,190 FAIRMONT AV,41.29835115,-72.89396739
3572,186 FAIRMONT AV,41.2982614,-72.89396739
3573,180 FAIRMONT AV,41.29810172,-72.89397671
3574,176 FAIRMONT AV,41.29796069,-72.89397671
3575,168 FAIRMONT AV,41.29771127,-72.89397671
3576,164 FAIRMONT AV,41.29740124,-72.8939872
3577,156 FAIRMONT AV,41.29737093,-72.8939872
3578,150 FAIRMONT AV,41.29721126,-72.8939872
3579,146 FAIRMONT AV,41.29708072,-72.8939872
3580,140 FAIRMONT AV,41.29693153,-72.89399653
3581,134 FAIRMONT AV,41.29680099,-72.89399653
3582,140 FULTON ST,41.29651776,-72.89422847
3583,126 FULTON ST,41.29614829,-72.89445924
3584,130 FULTON ST,41.29633827,-72.89433919
3585,106 FULTON ST,41.29563545,-72.8947751
3586,74 GOODWIN ST,41.2959956,-72.89543712
3587,64 GOODWIN ST,41.29608651,-72.89560729
3588,50 GOODWIN ST,41.29630674,-72.89603715
3589,46 GOODWIN ST,41.29632662,-72.89608749
3590,20 GOODWIN ST,41.29657604,-72.89656769
3591,102 WHEELER ST,41.29576518,-72.89854474
3592,FAIRMONT AV,41.29708097,-72.89395063
3593,GOODWIN ST,41.2963041,-72.8960962
3594,WHEELER ST,41.29574215,-72.89852199
3595,70 FERRY ST,41.30083956,-72.89218412
3596,270 FAIRMONT AV,41.30042113,-72.8926853
3597,266 FAIRMONT AV,41.30016122,-72.89290442
3598,258 FAIRMONT AV,41.29997124,-72.89306526
3599,135 FAIRMONT AV,41.29693036,-72.89392426
3600,139 FAIRMONT AV,41.29703992,-72.89391377
3601,143 FAIRMONT AV,41.29717046,-72.89391377
3602,153 FAIRMONT AV,41.29729984,-72.89391377
3603,159 FAIRMONT AV,41.29745951,-72.89391377
3604,163 FAIRMONT AV,41.29760987,-72.89390445
3605,169 FAIRMONT AV,41.29772992,-72.89390445
3606,175 FAIRMONT AV,41.29788027,-72.89390445
3607,179 FAIRMONT AV,41.29802946,-72.89390445
3608,181 FAIRMONT AV,41.29816,-72.89390445
3609,187 FAIRMONT AV,41.29824042,-72.89389396
3610,193 FAIRMONT AV,41.29833017,-72.89389396
3611,197 FAIRMONT AV,41.29841991,-72.89389396
3612,LANCRAFT ST,41.29834971,-72.89211213
3613,24 LANCRAFT ST,41.29834987,-72.89232623
3614,140 FARREN AV,41.29824858,-72.89250581
3615,136 FARREN AV,41.29806792,-72.89254544
3616,126 FARREN AV,41.29787794,-72.89258623
3617,120 FARREN AV,41.29774857,-72.89261537
3618,118 FARREN AV,41.29763784,-72.89263518
3619,112 FARREN AV,41.2975376,-72.89265616
3620,106 FARREN AV,41.29741755,-72.8926853
3621,102 FARREN AV,41.29729867,-72.8927156
3622,100 FARREN AV,41.29718794,-72.89273542
3623,94 FARREN AV,41.29707838,-72.89275523
3624,101 FARREN AV,41.29722291,-72.892655
3625,103 FARREN AV,41.29735345,-72.89262586
3626,107 FARREN AV,41.29743271,-72.89260488
3627,111 FARREN AV,41.29756325,-72.89258506
3628,117 FARREN AV,41.2976833,-72.89255593
3629,123 FARREN AV,41.29780335,-72.89252562
3630,125 FARREN AV,41.2979234,-72.89250581
3631,131 FARREN AV,41.29805277,-72.8924755
3632,139 FARREN AV,41.29821361,-72.8924452
3633,30 PARDEE ST,41.29808774,-72.8915862
3634,28 PARDEE ST,41.29793738,-72.89161534
3635,NA,NA,NA
3636,18 PARDEE ST,41.2977171,-72.89165613
3637,14 PARDEE ST,41.29759821,-72.89168644
3638,10 PARDEE ST,41.29749798,-72.89170625
3639,6 PARDEE ST,41.29734762,-72.89173539
3640,222 FULTON ST,41.29731732,-72.89145799
3641,17 PARDEE ST,41.29769379,-72.89158504
3642,25 PARDEE ST,41.29790358,-72.89154541
3643,31 PARDEE ST,41.29808307,-72.8915151
3644,262 QUINNIPIAC AV,41.29788144,-72.89056286
3645,81 LANCRAFT ST,41.29823173,-72.89099833
3646,250 QUINNIPIAC AV,41.29765183,-72.89078315
3647,244 QUINNIPIAC AV,41.29748166,-72.89094283
3648,205 FAIRMONT AV,41.29821699,-72.89389468
3649,239 FAIRMONT AV,41.29912245,-72.8936528
3650,247 FAIRMONT AV,41.2993126,-72.89352298
3651,257 FAIRMONT AV,41.29998989,-72.89296619
3652,263 FAIRMONT AV,41.30014024,-72.89283682
3653,265 FAIRMONT AV,41.30021017,-72.89277621
3654,271 FAIRMONT AV,41.30036985,-72.89263635
3655,222 FARREN AV,41.30056683,-72.8920361
3656,218 FARREN AV,41.30037801,-72.89207573
3657,206 FARREN AV,41.30018803,-72.89211535
3658,200 FARREN AV,41.29997823,-72.89215615
3659,196 FARREN AV,41.29982788,-72.89219578
3660,194 FARREN AV,41.29971832,-72.89221559
3661,190 FARREN AV,41.29961808,-72.8922354
3662,186 FARREN AV,41.29951785,-72.89225522
3663,182 FARREN AV,41.29942694,-72.8922762
3664,180 FARREN AV,41.29931737,-72.89229601
3665,174 FARREN AV,41.29922763,-72.89231583
3666,168 FARREN AV,41.29906795,-72.89234613
3667,162 FARREN AV,41.2989176,-72.89237643
3668,156 FARREN AV,41.29875792,-72.89240557
3669,154 FARREN AV,41.2987078,-72.89241606
3670,150 FARREN AV,41.29855745,-72.89244637
3671,146 FARREN AV,41.29847703,-72.89245569
3672,18 LANCRAFT ST,41.29841224,-72.89281084
3673,147 FARREN AV,41.29856327,-72.89237527
3674,157 FARREN AV,41.29877424,-72.89233564
3675,161 FARREN AV,41.29889429,-72.89230534
3676,165 FARREN AV,41.29901434,-72.89228552
3677,169 FARREN AV,41.29914371,-72.89225522
3678,173 FARREN AV,41.29925327,-72.8922354
3679,179 FARREN AV,41.29930339,-72.89222491
3680,183 FARREN AV,41.29947356,-72.89219461
3681,185 FARREN AV,41.29958312,-72.89217596
3682,189 FARREN AV,41.29968335,-72.89214566
3683,193 FARREN AV,41.29976261,-72.89213517
3684,197 FARREN AV,41.29986284,-72.89211535
3685,201 FARREN AV,41.29995259,-72.89209554
3686,205 FARREN AV,41.30007264,-72.89206524
3687,209 FARREN AV,41.30012276,-72.89205591
3688,215 FARREN AV,41.30019269,-72.89204542
3689,217 FARREN AV,41.30029293,-72.89201512
3690,221 FARREN AV,41.30043279,-72.89198598
3691,NA,NA,NA
3692,223 FARREN AV,41.30050272,-72.89197549
3693,32 FERRY ST,41.30040482,-72.89129132
3694,88 PARDEE ST,41.29988616,-72.89130647
3695,NA,NA,NA
3696,84 PARDEE ST,41.29965654,-72.89133678
3697,82 PARDEE ST,41.2994957,-72.89136592
3698,80 PARDEE ST,41.29927542,-72.89139622
3699,PARDEE ST,41.29880546,-72.89142802
3700,PARDEE ST,41.29880546,-72.89142802
3701,60 PARDEE ST,41.29910641,-72.89141603
3702,56 PARDEE ST,41.29867633,-72.89148597
3703,PARDEE ST,41.29880546,-72.89142802
3704,37 LANCRAFT ST,41.29832784,-72.89172723
3705,35 LANCRAFT ST,41.29843341,-72.89255008
3706,35 PARDEE ST,41.29841525,-72.8914545
3707,43 PARDEE ST,41.29858542,-72.89142419
3708,47 PARDEE ST,41.29869498,-72.89141487
3709,51 PARDEE ST,41.29879522,-72.89139505
3710,61 PARDEE ST,41.29892576,-72.89137524
3711,69 PARDEE ST,41.29910525,-72.89134494
3712,75 PARDEE ST,41.29926493,-72.89132512
3713,79 PARDEE ST,41.29938498,-72.89130531
3714,85 PARDEE ST,41.29951552,-72.89128433
3715,87 PARDEE ST,41.29964489,-72.89126451
3716,89 PARDEE ST,41.29974513,-72.89125519
3717,95 PARDEE ST,41.29986518,-72.89123421
3718,99 PARDEE ST,41.29999572,-72.8912144
3719,105 PARDEE ST,41.30015539,-72.89118526
3720,320 QUINNIPIAC AV #1-A,NA,NA
3721,320 QUINNIPIAC AV #1-B,NA,NA
3722,320 QUINNIPIAC AV #1-C,NA,NA
3723,320 QUINNIPIAC AV #1-D,NA,NA
3724,320 QUINNIPIAC AV #1-E,41.29951435,-72.88994047
3725,320 QUINNIPIAC AV #1-F,NA,NA
3726,320 QUINNIPIAC AV #2-A,NA,NA
3727,320 QUINNIPIAC AV #2-B,NA,NA
3728,320 QUINNIPIAC AV #2-C,NA,NA
3729,320 QUINNIPIAC AV #2-D,NA,NA
3730,320 QUINNIPIAC AV #2-E,41.29951435,-72.88994047
3731,320 QUINNIPIAC AV #2-F,NA,NA
3732,320 QUINNIPIAC AV #3-A,NA,NA
3733,320 QUINNIPIAC AV #3-B,NA,NA
3734,320 QUINNIPIAC AV #3-C,NA,NA
3735,320 QUINNIPIAC AV #3-D,NA,NA
3736,320 QUINNIPIAC AV #3-E,41.29951435,-72.88994047
3737,320 QUINNIPIAC AV #3-F,NA,NA
3738,320 QUINNIPIAC AV #4-A,NA,NA
3739,320 QUINNIPIAC AV #4-B,NA,NA
3740,320 QUINNIPIAC AV #4-C,NA,NA
3741,320 QUINNIPIAC AV #4-D,NA,NA
3742,320 QUINNIPIAC AV #4-E,41.29951435,-72.88994047
3743,320 QUINNIPIAC AV #4-F,NA,NA
3744,320 QUINNIPIAC AV #5-A,NA,NA
3745,320 QUINNIPIAC AV #5-B,NA,NA
3746,320 QUINNIPIAC AV #5-C,NA,NA
3747,320 QUINNIPIAC AV #5-D,NA,NA
3748,320 QUINNIPIAC AV #5-E,41.29951435,-72.88994047
3749,320 QUINNIPIAC AV #5-F,NA,NA
3750,320 QUINNIPIAC AV #6-A,NA,NA
3751,320 QUINNIPIAC AV #6-B,NA,NA
3752,320 QUINNIPIAC AV #6-C,NA,NA
3753,320 QUINNIPIAC AV #6-D,NA,NA
3754,320 QUINNIPIAC AV #6-E,41.29951435,-72.88994047
3755,320 QUINNIPIAC AV #6-F,NA,NA
3756,320 QUINNIPIAC AV #7-A,NA,NA
3757,320 QUINNIPIAC AV #7-B,NA,NA
3758,320 QUINNIPIAC AV #7-C,NA,NA
3759,320 QUINNIPIAC AV #7-D,NA,NA
3760,320 QUINNIPIAC AV #7-E,41.29951435,-72.88994047
3761,320 QUINNIPIAC AV #7-F,NA,NA
3762,12 FERRY ST,41.30009362,-72.8904195
3763,4 FERRY ST,41.30002369,-72.89020971
3764,332 QUINNIPIAC AV,41.29962391,-72.88999991
3765,318 QUINNIPIAC AV,41.29922763,-72.88980643
